Marca temporal,Grupo que está encuestando,Nombre del encuestador,Indica tu género,¿Cuál es tu edad?,¿Cuál es tu peso (en kg)?,¿Cuál es tu estatura (en cm)?,¿En qué carrera estabas matriculado(a) durante el ciclo 2025-2? ,¿En qué ciclo te encuentras actualmente?,¿En cuántos cursos te matriculaste (independientemente de si te retiraste o no) en total durante el 2025-2?,¿Cuántos de esos cursos aprobaste al finalizar el 2025-2?,"¿Cuál fue tu promedio ponderado en el ciclo 2025-2?
Lo puedes ubicar en el sist. académico -> currícula -> mi avance académico -> historial académico","¿Cuál fue tu Ranking en el ciclo 2025-2?
Lo puedes ubicar en el sist. académico -> currícula -> mi avance académico -> historial académico","Aproximadamente, Durante el ciclo 2025-2  ¿Cuántas horas a la semana dedicaste a realizar actividad física?",Durante el ciclo 2025-2  ¿Qué tipo de actividad física o deporte principal realizaste?,¿Dónde realizas principalmente la actividad física?,"Durante el ciclo 2025-2, ¿tus entrenamientos fueron principalmente de tipo individual o colectivo? ",¿Cuántos días a la semana realizaste actividad física en el 2025-2?,"Durante tus sesiones de actividad física en ese ciclo, ¿Cuál fue tu nivel de intensidad física predominante?","Durante el 2025-2, ¿Tu horario de entrenamiento fue principalmente en la: Mañana / Tarde / Noche?",Durante el ciclo 2025-2  ¿Cómo calificarías tu nivel de disciplina o constancia para realizar actividad física?,Durante el ciclo 2025-2  ¿Cuántas horas a la semana sumaban tus clases programadas?,"Aproximadamente, durante el ciclo 2025-2  ¿Cuántas horas a la semana dedicaste al estudio autónomo y realización de tareas (fuera del horario de clases)?","Durante el 2025-II, ¿cuál fue tu nivel de concentración al estudiar?",¿Qué suplementos dietéticos consumías de forma regular? (marca todas las opciones que correspondan)  ,"Durante el ciclo 2025-2, ¿cuántas veces al día ingerías alimentos? (incluye comidas principales y snacks; p. ej., desayuno, snack, almuerzo, cena = 4)  ",Durante el ciclo 2025-2 ¿Llevaste algún tipo de alimentación o dieta específica? ,"Durante el ciclo 2025-2, ¿cuántas horas dormías por noche en promedio?  ",¿Cómo calificarías tu calidad de sueño durante el periodo 2025-2?,Durante el periodo 2025-2  ¿Cómo describirías tu nivel de estrés académico?,Durante el ciclo 2025-2  ¿Qué tan cansado te llegaste a sentir?
8/5/2026 17:48:52,Grupo 7,"Rosales Esteban, Antony Yonel",Masculino,18,70,1.68,Ingeniería Industrial,2,6,5,15.5,Tercio,25,"Deportes de equipo (Fútbol, Básquet, Vóley, etc.)",En instalaciones de la universidad,Colectiva,30,"Moderado: Podía hablar en frases cortas, pero me agitaba un poco y necesitaba respirar.",Tarde,"Media: Tuve constancia por algunas semanas, pero con interrupciones frecuentes.",23,30,Alto: Mantengo la concentración durante la mayor parte del tiempo sin distracciones significativas.,"Proteína en polvo (Whey, Vegana, Caseína)",5,Alta en proteínas,7,Regular,Moderado,Alto
8/5/2026 17:49:07,Grupo 7,"Rosales Esteban, Antony Yonel",Masculino,17,82,1.75,Ingeniería Industrial,2,6,6,14,Tercio medio,5,Gimnasio / Levantamiento de pesas,En instalaciones de la universidad,Individual,4,"Moderado: Podía hablar en frases cortas, pero me agitaba un poco y necesitaba respirar.",Tarde,"Media: Tuve constancia por algunas semanas, pero con interrupciones frecuentes.",23,6,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.",Bebidas rehidratantes,5,Ninguna en especial,6,Regular,Alto,Alto
8/5/2026 17:49:12,Grupo 7,"Rosales Esteban, Antony Yonel",Femenino,18,61,160,Ingeniería Industrial,2,6,6,17,Tercio,5,"Entrenamiento en casa (Calistenia, Yoga, rutinas por video)",En casa,Individual,4,"Moderado: Podía hablar en frases cortas, pero me agitaba un poco y necesitaba respirar.",Noche,"Media: Tuve constancia por algunas semanas, pero con interrupciones frecuentes.",23,12,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.",Multivitamínicos y Minerales,4,Baja en carbohidratos,7,Buena,Bajo,Bajo
8/5/2026 17:54:04,Grupo 7,"Rosales Esteban, Antony Yonel",Femenino,19,67,148,Ingeniería Industrial,5,5,5,14.25,Tercio,0,No realizo actividad fisica,,,,,,,26,8,Alto: Mantengo la concentración durante la mayor parte del tiempo sin distracciones significativas.,Ninguno,3,Ninguna en especial,5,Regular,Alto,Alto
8/5/2026 18:17:25,Grupo 2,"Terrones Paredes, Alvaro Emilio",Masculino,18,77,65,Ingeniería Mecatrónica,2,6,6,18.5,Décimo,4,"Entrenamiento en casa (Calistenia, Yoga, rutinas por video)",En casa,Individual,4,"Moderado: Podía hablar en frases cortas, pero me agitaba un poco y necesitaba respirar.",Noche,"Media: Tuve constancia por algunas semanas, pero con interrupciones frecuentes.",22,20,Alto: Mantengo la concentración durante la mayor parte del tiempo sin distracciones significativas.,Ninguno,3,Ninguna en especial,6,Buena,Moderado,Moderado
8/5/2026 20:03:58,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Prefiero no decirlo / Otro,20,75,1.8,Ingeniería Mecánica,5,5,3,11.7,Tercio medio,6,Gimnasio / Levantamiento de pesas,En gimnasio,Individual,5,"Moderado: Podía hablar en frases cortas, pero me agitaba un poco y necesitaba respirar.",Tarde,"Media: Tuve constancia por algunas semanas, pero con interrupciones frecuentes.",12,10,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.","Bebidas energéticas, Bebidas rehidratantes, Proteína en polvo (Whey, Vegana, Caseína), Creatina",8,Alta en proteínas,4,Muy mala,Moderado,Moderado
8/5/2026 20:04:46,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Femenino,21,52,1.53,Ingeniería Industrial,6,6,6,16.7,Quinto,2,Tenis ,Otros,Colectiva,1,"Moderado: Podía hablar en frases cortas, pero me agitaba un poco y necesitaba respirar.",Mañana,"Media: Tuve constancia por algunas semanas, pero con interrupciones frecuentes.",26,20,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.",Bebidas rehidratantes,4,Ninguna en especial,7,Regular,Moderado,Moderado
8/5/2026 20:07:31,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Masculino,19,85,183,Ingeniería Mecánica,5,5,5,13,Tercio,4,"Deportes de equipo (Fútbol, Básquet, Vóley, etc.)","En espacios públicos (parques, canchas, piscinas, etc.)",Individual,2,"Moderado: Podía hablar en frases cortas, pero me agitaba un poco y necesitaba respirar.",Noche,"Media: Tuve constancia por algunas semanas, pero con interrupciones frecuentes.",10,8,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.",Bebidas rehidratantes,4,Vegetariana,6,Regular,Moderado,Moderado
8/5/2026 20:09:03,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Masculino,18,65,1.63,Ingeniería Industrial,3,6,5,13,Tercio inferior,2,"Deportes de equipo (Fútbol, Básquet, Vóley, etc.)","En espacios públicos (parques, canchas, piscinas, etc.)",Colectiva,2,"Moderado: Podía hablar en frases cortas, pero me agitaba un poco y necesitaba respirar.",Noche,"Media: Tuve constancia por algunas semanas, pero con interrupciones frecuentes.",15,2,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.",Bebidas rehidratantes,3,Ninguna en especial,5,Regular,Moderado,Moderado
8/5/2026 20:15:03,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Femenino,22,62,159,Bioingeniería,Más de 10,5,5,18,Tercio,5,Gimnasio / Levantamiento de pesas,En gimnasio,Individual,5,"Moderado: Podía hablar en frases cortas, pero me agitaba un poco y necesitaba respirar.",Noche,Alta: Mantuve mi rutina de manera estricta y constante todo el ciclo.,10,6,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.","Proteína en polvo (Whey, Vegana, Caseína)",3,Ninguna en especial,8,Regular,Muy alto,Muy alto
8/5/2026 20:22:37,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Masculino,19,64,175,Ingeniería Civil,6,7,7,15.65,Tercio medio,4,"Deportes de equipo (Fútbol, Básquet, Vóley, etc.)",En gimnasio,Colectiva,3,"Moderado: Podía hablar en frases cortas, pero me agitaba un poco y necesitaba respirar.",Tarde,"Media: Tuve constancia por algunas semanas, pero con interrupciones frecuentes.",7,10,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.","Bebidas energéticas, Bebidas rehidratantes",4,Ninguna en especial,6,Regular,Alto,Moderado
8/5/2026 20:23:27,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Femenino,21,52,1.58,Ingeniería Química,10,5,5,15.37,Quinto,2,"Entrenamiento en casa (Calistenia, Yoga, rutinas por video)",En casa,Individual,1,"Moderado: Podía hablar en frases cortas, pero me agitaba un poco y necesitaba respirar.",Noche,"Media: Tuve constancia por algunas semanas, pero con interrupciones frecuentes.",28,2,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.","Bebidas energéticas, Ninguno",4,Ninguna en especial,6,Regular,Moderado,Alto
8/5/2026 20:31:38,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Femenino,18,50,154,Ingeniería Electrónica,2,6,6,17,Décimo,4,"Entrenamiento en casa (Calistenia, Yoga, rutinas por video)",En casa,Individual,3,"Moderado: Podía hablar en frases cortas, pero me agitaba un poco y necesitaba respirar.",Noche,"Media: Tuve constancia por algunas semanas, pero con interrupciones frecuentes.",5,15,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.",Ninguno,4,Ninguna en especial,5,Regular,Alto,Moderado
8/5/2026 20:33:30,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Prefiero no decirlo / Otro,18,71,1.71,Ingeniería Electrónica,2,4,1,6,Quinto,2,Skate,"En espacios públicos (parques, canchas, piscinas, etc.)",Individual,4,"Moderado: Podía hablar en frases cortas, pero me agitaba un poco y necesitaba respirar.",Noche,"Media: Tuve constancia por algunas semanas, pero con interrupciones frecuentes.",10,20,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.",Bebidas energéticas,2,Baja en carbohidratos,6,Regular,Alto,Muy alto
8/5/2026 20:34:28,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Masculino,17,75,1.68,Ingeniería Electrónica,2,6,5,15.4,Tercio,4,Gimnasio / Levantamiento de pesas,En gimnasio,Colectiva,2,"Moderado: Podía hablar en frases cortas, pero me agitaba un poco y necesitaba respirar.",Tarde,"Media: Tuve constancia por algunas semanas, pero con interrupciones frecuentes.",10,7,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.",Bebidas energéticas,5,Ninguna en especial,6,Regular,Alto,Moderado
8/5/2026 20:37:47,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Femenino,17,55,1.69,Ingeniería Mecatrónica,2,6,6,16.69,Quinto,5,Natacion,En casa,Individual,2,"Moderado: Podía hablar en frases cortas, pero me agitaba un poco y necesitaba respirar.",Tarde,"Media: Tuve constancia por algunas semanas, pero con interrupciones frecuentes.",24,8,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.","Bebidas energéticas, Multivitamínicos y Minerales",3,Alta en proteínas,6,Regular,Moderado,Moderado
8/5/2026 20:38:12,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Masculino,20,70,1.7,Ingeniería Mecatrónica,7,6,5,12.75,Quinto,2,Gimnasio / Levantamiento de pesas,En gimnasio,Individual,1,"Moderado: Podía hablar en frases cortas, pero me agitaba un poco y necesitaba respirar.",Tarde,"Media: Tuve constancia por algunas semanas, pero con interrupciones frecuentes.",3,6,Bajo: Me distraigo con facilidad y me cuesta mantener la atención durante el estudio.,Creatina,4,Ninguna en especial,7,Regular,Moderado,Moderado
8/5/2026 20:43:49,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Masculino,22,62,172,Ingeniería Civil,10,4,4,15,Tercio,6,"Deportes de equipo (Fútbol, Básquet, Vóley, etc.)",En instalaciones de la universidad,Colectiva,2,Bajo: Podía mantener una conversación larga o cantar sin ningún esfuerzo,Tarde,"Media: Tuve constancia por algunas semanas, pero con interrupciones frecuentes.",14,10,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.",Ninguno,4,Ninguna en especial,7,Regular,Moderado,Moderado
8/5/2026 20:48:30,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Femenino,22,58,1.55,Bioingeniería,9,7,7,16.2,Tercio,2,"Deportes aeróbicos (Correr, Nadar, Ciclismo)",En casa,Individual,1,Bajo: Podía mantener una conversación larga o cantar sin ningún esfuerzo,Mañana,"Baja: Fui muy irregular, entrenando solo ocasionalmente.",16,10,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.",Bebidas energéticas,5,Ninguna en especial,6,Regular,Alto,Muy alto
8/5/2026 20:56:41,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Masculino,23,85,173,Ingeniería Civil,10,3,3,15.7,Tercio,6,Gimnasio / Levantamiento de pesas,En gimnasio,Individual,3,Bajo: Podía mantener una conversación larga o cantar sin ningún esfuerzo,Noche,"Media: Tuve constancia por algunas semanas, pero con interrupciones frecuentes.",12,6,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.",Ninguno,4,Ninguna en especial,6,Mala,Alto,Muy alto
8/5/2026 20:59:14,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Masculino,22,76,180,Ingeniería Industrial,8,5,5,14.17,Tercio medio,12,"Deportes aeróbicos (Correr, Nadar, Ciclismo)","En espacios públicos (parques, canchas, piscinas, etc.)",Individual,5,Bajo: Podía mantener una conversación larga o cantar sin ningún esfuerzo,Noche,Alta: Mantuve mi rutina de manera estricta y constante todo el ciclo.,12,4,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.","Multivitamínicos y Minerales, Proteína en polvo (Whey, Vegana, Caseína), Creatina",3,Ninguna en especial,6,Regular,Moderado,Muy alto
8/5/2026 21:02:39,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Femenino,19,56,1.57,Ingeniería Mecánica,3,6,2,13,Tercio,2,"Deportes de equipo (Fútbol, Básquet, Vóley, etc.)","En espacios públicos (parques, canchas, piscinas, etc.)",Colectiva,1,"Moderado: Podía hablar en frases cortas, pero me agitaba un poco y necesitaba respirar.",Mañana,"Baja: Fui muy irregular, entrenando solo ocasionalmente.",40,20,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.",Ninguno,3,Ninguna en especial,4,Muy mala,Bajo,Moderado
8/5/2026 21:16:41,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Masculino,19,70,1.74,Ingeniería Mecatrónica,7,5,5,14.52,Tercio,0,No realizo actividad fisica,,,,,,,22,20,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.",Ninguno,2,Ninguna en especial,5,Muy mala,Alto,Alto
8/5/2026 21:19:56,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Femenino,22,46,154,Ciencias de la Computación,9,6,6,19,Décimo,6,"Deportes aeróbicos (Correr, Nadar, Ciclismo)","En espacios públicos (parques, canchas, piscinas, etc.)",Individual,6,"Moderado: Podía hablar en frases cortas, pero me agitaba un poco y necesitaba respirar.",Mañana,"Media: Tuve constancia por algunas semanas, pero con interrupciones frecuentes.",18,15,Alto: Mantengo la concentración durante la mayor parte del tiempo sin distracciones significativas.,Ninguno,5,Ninguna en especial,4,Regular,Moderado,Moderado
8/5/2026 21:25:22,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Masculino,22,65,169,Ciencias de la Computación,6,7,7,13.5,Tercio inferior,0,No realizo actividad fisica,,,,,,,24,14,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.",Bebidas energéticas,4,Ninguna en especial,6,Regular,Moderado,Alto
8/5/2026 21:30:56,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Femenino,22,60,160,Ingeniería Industrial,9,5,4,15,Quinto,2,Gimnasio / Levantamiento de pesas,En gimnasio,Individual,2,"Moderado: Podía hablar en frases cortas, pero me agitaba un poco y necesitaba respirar.",Mañana,Alta: Mantuve mi rutina de manera estricta y constante todo el ciclo.,11,10,Alto: Mantengo la concentración durante la mayor parte del tiempo sin distracciones significativas.,"Proteína en polvo (Whey, Vegana, Caseína)",3,Alta en proteínas,5,Mala,Muy alto,Alto
8/5/2026 21:36:49,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Masculino,20,100,180,Ciencias de la Computación,9,6,5,15,Tercio,4,Gimnasio / Levantamiento de pesas,En gimnasio,Individual,3,Bajo: Podía mantener una conversación larga o cantar sin ningún esfuerzo,Mañana,"Baja: Fui muy irregular, entrenando solo ocasionalmente.",36,3,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.",Creatina,3,Ninguna en especial,4,Buena,Alto,Muy alto
8/5/2026 21:37:44,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Masculino,21,66,164,Ciencias de la Computación,7,5,5,13.59,Tercio medio,9,"Deportes de equipo (Fútbol, Básquet, Vóley, etc.)",En instalaciones de la universidad,Colectiva,3,"Moderado: Podía hablar en frases cortas, pero me agitaba un poco y necesitaba respirar.",Tarde,"Media: Tuve constancia por algunas semanas, pero con interrupciones frecuentes.",36,13,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.",Ninguno,4,Ninguna en especial,5,Regular,Moderado,Moderado
8/5/2026 21:38:01,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Masculino,22,76,173,Ciencias de la Computación,8,5,5,17,Décimo,3,"Deportes de equipo (Fútbol, Básquet, Vóley, etc.)",En gimnasio,Individual,3,"Moderado: Podía hablar en frases cortas, pero me agitaba un poco y necesitaba respirar.",Noche,Alta: Mantuve mi rutina de manera estricta y constante todo el ciclo.,25,8,Alto: Mantengo la concentración durante la mayor parte del tiempo sin distracciones significativas.,"Bebidas energéticas, Bebidas rehidratantes",3,Ninguna en especial,5,Regular,Moderado,Moderado
8/5/2026 21:53:49,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Masculino,22,71,182,Ciencias de la Computación,10,2,2,18,Quinto,4,"Deportes de equipo (Fútbol, Básquet, Vóley, etc.)",En gimnasio,Individual,5,"Moderado: Podía hablar en frases cortas, pero me agitaba un poco y necesitaba respirar.",Tarde,"Media: Tuve constancia por algunas semanas, pero con interrupciones frecuentes.",5,4,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.",Bebidas rehidratantes,3,Alta en proteínas,7,Regular,Moderado,Moderado
8/5/2026 21:59:33,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Masculino,20,62,1.66,Ingeniería Civil,6,7,2,13,Tercio medio,8,Gimnasio / Levantamiento de pesas,En gimnasio,Individual,5,"Moderado: Podía hablar en frases cortas, pero me agitaba un poco y necesitaba respirar.",Noche,"Media: Tuve constancia por algunas semanas, pero con interrupciones frecuentes.",19,4,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.",Bebidas rehidratantes,4,Alta en proteínas,7,Regular,Moderado,Moderado
8/5/2026 22:01:01,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Masculino,20,60,170,Ingeniería Mecatrónica,7,5,5,16.1,Quinto,2,"Deportes aeróbicos (Correr, Nadar, Ciclismo)","En espacios públicos (parques, canchas, piscinas, etc.)",Colectiva,1,Alto: Me faltaba el aliento rápido y apenas podía decir unas pocas palabras sin parar a tomar aire.,Mañana,Alta: Mantuve mi rutina de manera estricta y constante todo el ciclo.,28,50,Alto: Mantengo la concentración durante la mayor parte del tiempo sin distracciones significativas.,Ninguno,4,Alta en proteínas,6,Buena,Alto,Muy alto
8/5/2026 22:02:03,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Masculino,24,80,172,Bioingeniería,10,4,4,18.2,Tercio,12,"Deportes de equipo (Fútbol, Básquet, Vóley, etc.)","En espacios públicos (parques, canchas, piscinas, etc.)",Individual,6,"Moderado: Podía hablar en frases cortas, pero me agitaba un poco y necesitaba respirar.",Tarde,"Media: Tuve constancia por algunas semanas, pero con interrupciones frecuentes.",13,4,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.","Bebidas energéticas, Bebidas rehidratantes, Polvos Pre-Entreno, Creatina",5,Alta en proteínas,9,Buena,Moderado,Bajo
8/5/2026 22:11:15,Grupo 2,"Terrones Paredes, Alvaro Emilio",Femenino,22,62,164,Bioingeniería,Más de 10,5,5,16,Tercio medio,1,Artes marciales / Deportes de contacto,En instalaciones de la universidad,Colectiva,1,"Moderado: Podía hablar en frases cortas, pero me agitaba un poco y necesitaba respirar.",Mañana,"Baja: Fui muy irregular, entrenando solo ocasionalmente.",17,20,Bajo: Me distraigo con facilidad y me cuesta mantener la atención durante el estudio.,Café ,4,Ninguna en especial,6,Regular,Alto,Alto
8/5/2026 22:11:29,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Prefiero no decirlo / Otro,21,57,174,Ciencias de la Computación,9,4,4,15.5,Tercio medio,0,No realizo actividad fisica,,,,,,,18,6,Bajo: Me distraigo con facilidad y me cuesta mantener la atención durante el estudio.,Ninguno,4,Ninguna en especial,6,Regular,Moderado,Moderado
8/5/2026 22:16:32,Grupo 2,"Terrones Paredes, Alvaro Emilio",Femenino,22,68,1.64,Bioingeniería,9,3,3,16.67,Tercio,0,No realizo actividad fisica,,,,,,,18,60,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.",Ninguno,4,Ninguna en especial,6,Mala,Alto,Muy alto
8/5/2026 22:16:54,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Femenino,22,49,150,Ingeniería Industrial,10,4,4,16,Tercio,0,No realizo actividad fisica,,,,,,,14,8,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.",Bebidas rehidratantes,3,Ninguna en especial,6,Mala,Alto,Muy alto
8/5/2026 22:21:06,Grupo 2,"Guerrero Cedrón, Antonio Jorge",Masculino,22,64,163,Ingeniería Mecatrónica,5,6,5,16,Tercio,2,"Deportes de equipo (Fútbol, Básquet, Vóley, etc.)","En espacios públicos (parques, canchas, piscinas, etc.)",Colectiva,1,"Moderado: Podía hablar en frases cortas, pero me agitaba un poco y necesitaba respirar.",Mañana,"Media: Tuve constancia por algunas semanas, pero con interrupciones frecuentes.",24,24,"Medio: Logro concentrarme por períodos moderados, pero presento algunas distracciones.",Ninguno,3,Ninguna en especial,6,Mala,Moderado,Moderado
8/5/2026 22:27:12,Grupo 2,"Terrones Paredes, Alvaro Emilio",Masculino,23,80,172,Ingeniería Industrial,10,6,0,15.93,Décimo,4,Gimnasio / Levantamiento de pesas,En gimnasio,Individual,3,"Moderado: Podía hablar en frases cortas, pero me agitaba un poco y necesitaba respirar.",Noche,"Media: Tuve constancia por algunas semanas, pero con interrupciones frecuentes.",21,15,Alto: Mantengo la concentración durante la mayor parte del tiempo sin distracciones significativas.,Ninguno,2,Ninguna en especial,7,Buena,Moderado,Moderado
